"number","title","pageid","namespace","length","touched"
"11830","George_Taylor_(New_York_Representative)","11607643","","2350","20200118153350"
"11831","George_Van_Horn","11607644","","2188","20200118153350"
"11832","Henry_Ashley","11607650","","3935","20200118153350"
"11833","Isaac_B._Van_Houten","11607660","","1729","20200118153350"
"11834","James_De_La_Montanya","11607672","","2290","20200118153350"
"11835","Fernand_St._Germain","11607673","","8305","20200128231221"
"11836","John_De_Mott","11607678","","3176","20200118153350"
"11837","John_I._De_Graff","11607680","","6640","20200118153350"
"11838","George_Augustus_La_Dow","11607689","","5189","20200120034655"
"11839","Santiago_Polanco-Abreu","11607698","","3968","20200120034655"
"11840","José_Manuel_Gallegos","11607700","","4925","20200118153350"
"11841","John_Fine_(politician)","11608534","","2574","20200118153350"
"11842","John_Sanford_(1803)","11608544","","3355","20200118153350"
"11843","Joseph_C._Hendrix","11608548","","3492","20200120034655"
"11844","Joseph_Russell","11608554","","2657","20200118153350"
"11845","Robert_McClellan","11608569","","2276","20200118153350"
"11846","Thomas_J._Van_Alstyne","11608579","","9156","20200118153350"
"11847","William_Ryan_(53rd_Congress)","11608591","","8444","20200118153350"
"11848","Thomas_Davis_(Rhode_Island)","11608608","","9114","20200118153350"
"11849","Thomas_Moore_(South_Carolina_congressman)","11608617","","3941","20200118153350"
"11850","William_Hunter_(Vermont_politician)","11608632","","7995","20200118153350"
"11851","Micah_Kellner","11627199","","21986","20200118153353"
"11852","Adoniram_J._Warner","11629173","","5991","20200128230755"
"11853","Albert_J._Pearson","11629189","","3628","20200118153354"
"11854","Alexander_Duncan_(politician)","11629197","","3954","20200118153354"
"11855","Alfred_G._Allen","11629208","","3724","20200118153354"
"11856","Amos_E._Wood","11629234","","3565","20200118153354"
"11857","Andrew_Ellison","11629255","","2914","20200118153354"
"11858","Andrew_Stuart_(Ohio)","11629260","","2625","20200120034709"
"11859","Ansel_T._Walling","11629266","","4359","20200120034709"
"11860","Arthur_W._Overmyer","11629278","","4313","20200118153354"
"11861","Augustus_L._Perrill","11629283","","4361","20200118153354"
"11862","Benjamin_F._Welty","11629303","","3902","20200118153354"
"11863","Benjamin_Jones_(congressman)","11629307","","3756","20200118153354"
"11864","Beriah_Wilkins","11629328","","4182","20200118153354"
"11865","Byron_F._Ritchie","11629329","","3300","20200118153354"
"11866","Carl_C._Anderson","11629353","","3003","20200118153354"
"11867","Charles_A._Mooney","11629357","","3227","20200118153354"
"11868","Charles_D._Martin","11629373","","2902","20200118153354"
"11869","Charles_Sweetser","11629408","","2596","20200120034709"
"11870","Chilton_A._White","11629420","","4607","20200118153354"
"11871","Clement_Laird_Brumbaugh","11629424","","3802","20200118153354"
"11872","Daniel_Kilgore_(politician)","11629470","","3210","20200118153354"
"11873","Darius_D._Hare","11629481","","3256","20200120034709"
"11874","David_Meekison","11629526","","3668","20200118153354"
"11875","David_R._Paige","11629533","","2973","20200118153354"
"11876","David_T._Disney","11629547","","5854","20200118153354"
"11877","De_Witt_C._Badger","11629551","","4126","20200120034709"
"11878","Dennis_D._Donovan","11629557","","5039","20200124155227"
"11879","Earley_F._Poppleton","11629560","","2750","20200118153354"
"11880","Ebenezer_B._Finley","11629569","","3532","20200118153354"
"11881","Edson_B._Olds","11629573","","7087","20200118153354"
"11882","Edward_F._Dickinson","11629580","","3737","20200118153354"
"11883","Ellsworth_Raymond_Bathrick","11629618","","5816","20200118153354"
"11884","Emery_D._Potter","11629623","","5792","20200120173036"
"11885","Ezra_Dean","11629652","","3219","20200118153354"
"11886","Fernando_C._Layton","11629656","","3220","20200118153354"
"11887","Francis_A._Cunningham","11629662","","2811","20200118153354"
"11888","Frank_H._Hurd","11629676","","5767","20200118153354"
"11889","Frederick_W._Green_(congressman)","11629682","","3618","20200118153354"
"11890","George_Alexander_Marshall","11629695","","2559","20200118153354"
"11891","George_Fries","11629705","","2215","20200118153354"
"11892","George_H._Busby","11629712","","2972","20200118153354"
"11893","George_L._Converse","11629717","","5901","20200118153354"
"11894","George_Sweeny","11629724","","2713","20200120034709"
"11895","George_W._Geddes","11629740","","4637","20200124114413"
"11896","Gibson_Atherton","11630213","","4497","20200118153354"
"11897","Harvey_C._Garber","11630230","","3341","20200118153354"
"11898","Harvey_H._Johnson","11630234","","2825","20200118153354"
"11899","Heman_A._Moore","11630240","","2489","20200118153354"
"11900","Henry_B._Banning","11630247","","7856","20200128230755"
"11901","Henry_L._Dickey","11630257","","3912","20200118153354"
"11902","Henry_R._Brinkerhoff","11630259","","2776","20200118153354"
"11903","Henry_Swearingen","11630266","","2308","20200118153354"
"11904","Horatio_C._Claypool","11630288","","3529","20200118153354"
"11905","Isaac_Parrish","11630303","","3337","20200118153354"
"11906","J._Henry_Goeke","11630319","","4086","20200118153354"
"11907","Jacob_Pitzer_Cowan","11630340","","3429","20200118153354"
"11908","James_A._D._Richards","11630349","","2850","20200118153354"
"11909","James_A._Norton","11630353","","3649","20200118153354"
"11910","James_D._Post","11630359","","2612","20200118153354"
"11911","James_I._Dungan","11630374","","3547","20200118153354"
"11912","James_J._Faran","11630381","","6044","20200118153354"
"11913","James_M._Gaylord","11630408","","2683","20200118153354"
"11914","James_R._Morris","11630418","","4355","20200118153354"
"11915","James_W._Owens_(congressman)","11630439","","4273","20200118153354"
"11916","John_A._Key","11630449","","3105","20200118153354"
"11917","John_A._McDowell","11630456","","3468","20200118153354"
"11918","John_Berry_(congressman)","11630471","","2907","20200118153354"
"11919","John_D._Cummins","11630492","","2537","20200118153354"
"11920","John_F._Follett","11630497","","3371","20200118153354"
"11921","John_F._McKinney","11630499","","3469","20200118153354"
"11922","John_G._Warwick","11630506","","4241","20200118153354"
"11923","John_Hastings_(Ohio)","11630512","","2007","20200118153354"
"11924","John_J._Babka","11630521","","3714","20200120230136"
"11925","John_J._Lentz","11630533","","4192","20200118153354"
"11926","John_J._Whitacre","11630546","","5280","20200118153354"
"11927","John_K._Miller","11630552","","2415","20200118153354"
"11928","John_L._Vance","11630570","","3622","20200118153354"
"11929","John_M._Goodenow","11630573","","5405","20200124060449"
"11930","John_P._Leedom","11630578","","2961","20200118153354"
"11931","John_S._Snook","11630590","","3191","20200120034710"
"11932","John_W._Cassingham","11630605","","2834","20200118153354"
"11933","Jonathan_D._Morris","11630628","","2450","20200118153354"
"11934","Jonathan_Taylor_(congressman)","11630640","","2989","20200118153354"
"11935","Joseph_Burns_(U.S._politician)","11630645","","3862","20200118153354"
"11936","Joseph_Cable","11630651","","4192","20200118153354"
"11937","Joseph_H._Outhwaite","11630673","","4665","20200120034710"
"11938","Joseph_J._McDowell","11630680","","4593","20200118153354"
"11939","Joseph_Miller_(Ohio_politician)","11630692","","2928","20200118153354"
"11940","Joseph_R._Cockerill","11630697","","4883","20200128230755"
"11941","Joseph_W._White","11630707","","2554","20200118153354"
"11942","Lawrence_T._Neal","11630725","","3814","20200118153355"
"11943","Lawrence_W._Hall","11630729","","2360","20200118153355"
"11944","Lewis_P._Ohliger","11630734","","3027","20200118153355"
"11945","Martin_A._Foran","11630753","","3942","20200118153355"
"11946","Martin_K._Gantz","11630759","","3159","20200118153355"
"11947","First_Troop_Philadelphia_City_Cavalry","11630768","","9525","20200120034710"
"11948","Matthew_Denver","11630777","","2814","20200118153355"
"11949","Matthias_Shepler","11630786","","3914","20200118153355"
"11950","Michael_D._Harter","11630797","","4459","20200118153355"
"11951","Milton_I._Southard","11630803","","2762","20200118153355"
"11952","Milton_Sayler","11630805","","3589","20200118153355"
"11953","Moses_Hoagland","11630817","","2467","20200118153355"
"11954","Ozro_J._Dodds","11630862","","3649","20200118153355"
"11955","Peter_W._Strader","11630871","","2809","20200128152029"
"11956","Robert_B._Gordon","11630919","","2728","20200118153355"
"11957","Robert_H._Nugen","11630932","","2316","20200118153355"
"11958","Rodolphus_Dickinson","11630945","","4009","20200118153355"
"11959","Samuel_Herrick_(politician)","11630966","","4144","20200118153355"
"11960","Samuel_Lahm","11630974","","5648","20200118153355"
"11961","Samuel_S._Yoder","11630979","","3826","20200120034710"
"11962","Stanley_E._Bowdle","11631013","","4229","20200118153355"
"11963","Taylor_Webster","11631034","","3480","20200120034710"
"11964","Thomas_Ritchey","11631062","","2724","20200118153355"
"11965","Timothy_T._Ansberry","11631073","","3296","20200118153355"
"11966","Truman_H._Hoag","11631084","","2541","20200118153355"
"11967","Warren_P._Noble","11631108","","4615","20200118153355"
"11968","William_A._Whittlesey","11631121","","4046","20200118153355"
"11969","William_B._Francis","11631127","","3061","20200118153355"
"11970","William_C._McCauslen","11631143","","3573","20200118153355"
"11971","Robert_H._Morris_(mayor)","11631145","","5642","20200118153355"
"11972","William_D._Hill","11631153","","4663","20200118153355"
"11973","William_D._Lindsley","11631159","","2488","20200118153355"
"11974","William_Doan","11631163","","3468","20200118153355"
"11975","William_E._Haynes","11631176","","5648","20200128231221"
"11976","William_H._Hunter","11631189","","2616","20200118153355"
"11977","William_Johnston_(congressman)","11631203","","2429","20200118153355"
"11978","William_Kennon_Jr.","11631212","","5583","20200118153355"
"11979","William_S._Groesbeck","11631241","","8061","20200118153355"
"11980","William_Stanbery","11631246","","5349","20200118153355"
"11981","William_W._Ellsberry","11631260","","2804","20200118153355"
"11982","William_W._Irvin","11631265","","4842","20200118153355"
"11983","James_Henry_Mays","11631295","","3210","20200118153355"
"11984","Walter_K._Granger","11631311","","5311","20200118153355"
"11985","M._Blaine_Peterson","11631331","","4590","20200118153355"
"11986","Henry_St._John_(congressman)","11631633","","2431","20200118153355"
"11987","John_Chaney_(congressman)","11631672","","6497","20200118153355"
"11988","John_O'Neill_(congressman)","11631696","","3741","20200118153355"
"11989","John_Thomson_(Ohio_politician)","11631697","","5503","20200118153355"
"11990","Joseph_Morris_(Ohio_politician)","11631704","","2659","20200118153355"
"11991","William_E._Tou_Velle","11631720","","2582","20200118153355"
"11992","William_Howard_(congressman)","11631730","","4288","20200118153355"
"11993","J._W._Robinson","11631739","","3565","20200118153355"
"11994","Reva_Beck_Bosone","11631743","","8006","20200118153355"
"11995","Edward_P._Little","11631893","","2896","20200118153355"
"11996","Charles_West_Kendall","11635125","","3876","20200118153356"
"11997","James_Floyd_Breeding","11635866","","2946","20200118153356"
"11998","Randolph_Carpenter","11635898","","4643","20200120034713"
"11999","Dudley_Doolittle","11636040","","3001","20200118153356"
"12000","Newell_A._George","11636061","","2918","20200118153356"
"12001","Denver_David_Hargis","11636073","","6393","20200118153356"
"12002","Guy_T._Helvering","11636080","","6532","20200118153356"
"12003","John_Mills_Houston","11636110","","16662","20200118153356"
"12004","Thomas_Jefferson_Hudson","11636113","","3322","20200118153356"
"12005","Alfred_Metcalf_Jackson","11636121","","3736","20200118153356"
"12006","Chauncey_B._Little","11636157","","2450","20200118153356"
"12007","Nelson_B._McCormick","11636188","","2562","20200118153356"
"12008","Howard_Shultz_Miller","11636210","","3382","20200118153356"
"12009","Horace_Ladd_Moore","11636233","","2735","20200118153356"
"12010","George_A._Neeley","11636238","","2874","20200118153356"
"12011","Edward_White_Patterson","11636251","","2713","20200118153356"
"12012","Anthony_Thornton_(representative)","11636786","","3414","20200120034713"
"12013","Kathryn_O'Loughlin_McCarthy","11636821","","4423","20200118153356"
"12014","Emmet_O'Neal_(Kentucky)","11636844","","6739","20200128231221"
"12015","Erastus_Wells","11639458","","10703","20200120034714"
"12016","James_Kerrigan","11640309","","4172","20200118153357"
"12017","Tahesha_Way","11642647","","4751","20200119130018"
"12018","John_R._Connelly","11647500","","3111","20200118153358"
"12019","John_M._Coffee","11647752","","6082","20200118153358"
"12020","Knute_Hill","11647775","","5342","20200118153358"
"12021","Samuel_B._Hill","11647779","","4947","20200118153358"
"12022","Charles_H._Leavy","11647792","","10034","20200118153358"
"12023","Wesley_Lloyd","11647797","","2207","20200118153358"
"12024","Donald_H._Magnuson","11647799","","11584","20200125222529"
"12025","Charles_R._Savage","11647818","","3082","20200118153358"
"12026","Martin_F._Smith","11647824","","3481","20200118153358"
"12027","Joseph_Brown_Heiskell","11658709","","2596","20200127165830"
"12028","John_Porry_Murray","11658775","","984","20190720071509"
"12029","John_C._C._Mayo","11665780","","12127","20200125222529"
"12030","Henry_Jackson_(general)","11667996","","3609","20200118153402"
"12031","Edward_C._Kehr","11668783","","2059","20200118153402"
"12032","Martin_L._Clardy","11670349","","4402","20200118153403"
"12033","Richmond_Flowers_Sr.","11673517","","10200","20200118153403"
"12034","Stephen_Allen","11675736","","3768","20200128230756"
"12035","Edward_Burd","11680044","","3586","20200120034736"
"12036","Maurice_Matthews","11681678","","4305","20200118153405"
"12037","South_Carolina_Green_Party","11683598","","8383","20200128231222"
"12038","List_of_United_States_militia_units_in_the_American_Revolutionary_War","11686829","","47910","20200122014207"
"12039","List_of_French_units_in_the_American_Revolutionary_War","11688776","","1056","20200124044225"
"12040","Election_riot_of_1874","11689883","","9678","20200125222530"
"12041","Geoffrey_Coles","11693121","","3131","20200118153407"
